Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,380.4346913,354.9134346,334.8370102,345.4389777,353.9724108,374.5748196,396.5118722,416.0359034,447.5309908,480.6270695,540.4900482,576.9295675,647.8881765,781.7384152,832.2911261,955.5511277,1145.901902,1421.073235,1585.745312,1766.806127,2057.312053,1086.538146,1049.636981,1557.1258,1749.686548,1777.440163,1975.566228,2050.858072,2073.542332,2287.888571,2404.851282,2269.51661,2651.439849,2909.842471,3111.035016,3370.239543,3320.588778,3507.081953,3759.881077,4111.832609,4058.044534,4087.118971,4114.566905,4199.694812,4379.391063,4621.364127,5128.400753,5897.527844,6581.308114,6385.56513,7773.185487,8704.111887,9442.66454,10184.60567,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,444.0509071,471.4653689,488.0273764,510.3622109,539.6376347,571.1421398,609.6840519,645.8885146,633.653298,681.6264306,742.9707887,799.5583381,914.5093385,994.0118852,1272.526383,1474.375448,1502.159438,1721.720661,1744.967672,1983.771035,2416.943561,2611.863659,2868.13078,2901.515695,2722.458653,2655.81881,2388.742703,2548.392591,2685.646124,2726.042061,2948.57181,2907.99743,2840.689348,2934.759989,3091.730988,3365.358016,3632.713562,4029.041373,4390.695456,4636.403959,5019.692648,5117.777234,5359.790476,5700.295862,6168.341615,7000.511631,7833.991653,8662.289509,9819.928287,8211.47617,8628.040548,9244.102588,9384.84336,9572.858472,
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.2380917,779.5623039,901.3674037,1088.44027,1224.411871,1380.261716,1444.873403,1474.636367,1837.764035,2003.294684,2024.678974,2038.214587,2109.996725,2226.118644,2397.087966,2270.124431,2378.929831,2451.274589,2641.236214,2572.873458,2702.185284,2275.925901,2052.991446,2066.917658,2615.018812,2783.443297,2278.285342,2300.945851,2326.174356,2555.068738,2744.124479,2835.076661,2995.899528,3192.400519,3388.766954,3776.470549,4666.988169,5185.382272,5382.815961,5499.120103,5701.962671,6051.222001,,,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30190.66769,,,,,,,,,,,,,,,,,,
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.3297581,1157.411576,1476.247865,1929.400058,2559.227526,4232.023038,4033.240377,4122.784411,4091.048525,4258.743547,4488.286942,5642.631462,6690.577923,7645.629703,8038.914153,9641.575281,9696.099541,11310.07195,10526.14185,11617.69274,14212.05401,14133.3252,13276.73238,14069.11641,14236.94153,13421.65542,13797.14597,14862.45444,18428.92826,21380.90308,22430.60642,23863.55546,27860.27611,31928.3968,29427.90879,27889.03718,29206.5106,26352.27122,25248.98107,
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.525437,2867.229495,3338.655104,3916.051672,4583.584524,5765.048439,6473.443401,5980.261449,6447.470197,6293.295285,5994.528277,6594.723245,8011.902153,9741.058384,11667.65482,13317.72057,15159.15233,18333.97601,22649.42356,19698.49209,19764.01554,21656.37724,19670.40261,19858.34346,
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2750.719742,3180.055927,3795.566081,5027.660309,5617.741721,6212.763127,6609.753392,7653.884711,9446.166785,11238.34067,12092.38185,10170.44628,9876.228232,9827.022409,9277.932299,9393.891691,13410.8971,16614.4101,17863.4379,17697.16351,22219.57253,23269.3818,26333.53744,25488.51952,27087.55845,31715.99782,30538.7025,27012.17132,27300.30325,26756.15168,23685.35075,23654.28277,25170.82421,30318.51641,34121.67408,34649.91635,36399.55785,41760.76543,45634.52719,41668.79263,41723.3659,45870.61961,43931.69171,46251.3818,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,803.7902857,,767.3783088,754.7670435,730.5884114,766.7565737,754.8650345,759.5786975,726.0453147,753.2085056,749.5854362,730.893986,730.7424828,734.7502857,753.2897667,762.5408423,780.1451222,794.0556713,823.8074727,869.8001789,912.4992045,976.2929868,1061.637092,1233.311121,1458.873787,1353.193028,1463.592224,1574.628968,1668.336703,
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,495.4348766,608.4452858,591.2242638,784.7250668,878.5093047,958.544202,1069.243137,1210.646723,1338.745022,1534.735667,1745.911811,2003.912077,2152.86027,2344.944441,2546.783072,2701.671727,2814.669124,3018.820482,3139.224475,3323.369413,3473.648555,3676.516625,3830.229979,4819.899954,4925.629692,4837.631934,4997.16258,5329.135796,5250.352561,5627.072822,6058.180506,6614.969582,7026.999956,6926.847597,7122.008354,7181.725557,7175.626941,
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1364.51716,1503.537013,1681.029913,1775.370385,2013.243077,2243.931595,2443.259791,2644.786647,2712.6124,3068.236741,3421.989912,3792.599722,4601.006193,6065.39676,6719.240665,7954.974162,8753.249763,9760.677372,11810.03304,13740.96719,13833.12352,11984.01376,11707.41026,11768.65525,11478.44293,12167.45435,17146.70436,21289.16349,22441.08739,21799.27814,26861.79959,26960.9771,29526.1666,27553.12203,29992.22147,35351.38071,35650.72434,32835.92877,33368.15485,33440.80162,30743.55917,30751.64946,33228.69291,40458.77064,46487.82529,48816.75446,52041.19258,58501.12936,64181.60649,57895.86121,57647.92502,61303.92949,57636.12531,59818.63153,
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,203.0322291,190.9947785,232.7756341,257.1711336,271.4584541,227.7469135,244.6166438,249.5837056,252.6536122,279.8481792,328.3438003,358.2343929,415.7285249,477.5887298,580.5941525,696.3619813,745.7539921,844.9959446,858.8134689,966.139625,1138.229402,1218.872753,1305.491424,1381.646647,1618.778435,773.2702362,918.3519764,855.6864261,772.8449262,941.9048271,976.335504,1315.458239,1495.631946,1687.835222,1852.242783,2050.459494,2233.375213,2373.095064,2522.627373,2545.654799,2769.882322,2829.192446,2973.657145,2344.53392,2407.18928,3635.706812,3794.07334,4584.317437,4937.73104,4844.974122,5295.39969,5729.959962,5870.769044,5878.996721,
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5052586,210.608129,168.9719717,222.7192964,233.8101099,245.5769914,231.6451766,249.7574356,277.3914186,297.9845459,331.0554462,336.2797085,435.909848,546.8955929,806.7162858,924.2237019,1024.08182,1177.631955,1438.282716,1760.337241,2174.31747,2205.970102,2176.916796,2274.774616,2424.248732,2535.858517,2705.94603,2755.01376,2372.584992,2175.093523,2364.549879,1699.856511,1743.346069,1773.820483,1479.600215,1424.642484,1572.831937,1587.646138,1563.500973,1555.191033,1727.333251,1702.780079,1742.55761,2056.265303,2549.957193,3038.748713,3391.367826,3845.847296,4786.51807,3771.284844,4349.569325,5271.590312,5309.822369,5360.701146,
East Asia & Pacific (developing only),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,89.87235301,79.00438541,71.48268222,74.9974235,84.97587145,96.78612647,103.0478762,97.39689658,95.84056486,104.7552239,113.6269744,118.6970791,131.2722021,161.7556534,179.0247639,197.3124921,197.1600319,224.4759057,214.7105579,245.1537367,279.681576,294.76794,302.1260121,311.1886768,331.3151116,356.5468731,348.1780897,337.6758746,370.9976757,395.2135285,417.4650863,448.1237547,494.1962678,525.9975946,625.9695676,763.8796504,866.7750309,887.6819534,802.0593487,871.5986924,951.0007538,1002.949816,1098.844773,1230.698488,1415.379922,1623.101105,1936.256326,2426.904517,3045.704379,3262.255677,3885.407192,4700.058167,5187.308918,5690.320887,
East Asia & Pacific (all income levels),EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,147.2095227,147.3762712,148.744785,161.5701642,181.5716628,197.5017161,215.1946027,227.712677,245.0316825,274.9529383,314.0815285,339.5508492,411.4121428,530.7833044,598.4342644,642.9692081,695.3375606,816.4629249,1014.72945,1086.258194,1157.680409,1260.317213,1213.238211,1266.468646,1337.288438,1395.632871,1789.674589,2058.654106,2439.048761,2514.441666,2593.933398,2879.683792,3101.907664,3430.12358,3781.86377,4220.064447,4010.253263,3808.894044,3356.931018,3710.157484,3967.734122,3656.438886,3685.908091,4020.140238,4473.915873,4726.012043,4978.497449,5536.552938,6338.955514,6467.920067,7457.994977,8559.791116,9085.010446,9116.159502,
Europe & Central Asia (developing only),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.924075,1469.314646,1605.438591,1828.421248,1689.169946,1640.358284,1683.797132,1416.654413,1612.984116,1649.041421,1718.521026,2030.777949,1854.636335,1869.81428,1699.659484,1982.412049,2512.682935,3188.16761,3884.086617,4461.594943,5633.574281,6678.29026,5525.560086,6196.916566,6876.735314,6928.445136,7347.539848,
Europe & Central Asia (all income levels),ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,649.964152,683.9115276,738.9535922,805.3655621,881.7460465,949.0931765,1021.45912,1089.177898,1126.308713,1226.338363,1368.353824,1531.024212,1819.555003,2291.472353,2572.061247,2990.068462,3084.265448,3470.885613,4204.149354,5106.056394,5742.202392,5070.914594,4858.216274,4684.410029,4474.691173,4602.214738,6242.793383,7658.793566,8465.938439,8590.285808,10463.43018,10747.95346,11493.14522,10527.29265,10995.7689,12554.43183,12785.81242,12090.88598,12376.37007,12216.77302,11497.35084,11598.9589,12666.97585,15411.03728,17918.65188,19018.97607,20528.84984,23916.90965,26160.7967,22932.05061,23403.77335,25644.20327,24571.99982,25484.64309,
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,223.7909681,210.8021188,200.5620592,211.0880989,228.3238438,457.9240662,452.6758724,462.1951938,453.9991135,531.6002219,475.1230372,444.316003,499.6582259,593.5035872,978.9128044,1115.89244,1277.119426,1507.865528,1587.782999,1839.045032,2260.783667,2688.306366,2395.601962,2011.127159,1934.459284,1913.523859,1666.937229,1480.873524,1352.400132,1404.977948,1505.323071,1639.686434,1707.263413,1747.670246,2050.318154,2159.138541,2182.706817,2386.709189,2323.556239,1598.83413,1462.32021,1914.449166,2191.009606,2442.269036,2704.665155,3012.752437,3337.400363,3574.877893,4255.851995,4236.777555,4636.693098,5199.669616,5655.946155,6002.885459,
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,159.320165,162.1128224,165.0699215,176.2562544,193.2310331,211.3927522,222.4902276,230.9622301,248.2774598,228.0358185,283.4053055,324.1849694,347.7014292,345.3003636,412.9566092,509.9375597,509.4149692,544.6182557,585.3190178,622.9439451,689.0156283,696.0957382,767.532244,648.8399478,718.1745079,765.5840861,644.2256204,717.0630967,785.371376,861.6366864,983.5020605,1088.6318,1243.168764,1323.70359,1393.453173,1509.58102,1452.766703,1286.192278,1194.306817,1116.925161,1249.49326,1472.570548,1757.760484,2156.762969,2461.530857,2803.532963,2972.583516,3256.018469,3314.462928,
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,926.5228297,1010.541713,1110.971859,1234.572377,1360.533229,1471.332285,1591.314425,1716.617369,1828.351757,2006.587574,2235.582755,2520.122876,3024.55025,3901.587611,4398.945872,5074.487611,5270.894482,5970.140263,7278.010785,8781.204499,9795.550367,8480.041241,8187.685852,7971.018623,7632.799824,7826.643147,10956.88716,13515.98149,14817.74157,15074.04028,18878.06021,19544.39024,21447.37617,19565.29125,20606.65749,23719.1034,23942.14548,21836.63301,22395.43645,22234.47928,20190.09613,20423.60927,22103.14776,27126.19759,30933.70683,31930.60962,33738.01969,38647.3101,42169.4074,38442.55263,37574.21832,40420.62883,37664.03485,39116.30051,
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1912945,139.8889723,157.9616444,169.6148805,199.670684,192.8164079,203.2320115,181.5155794,179.3116049,183.4325248,170.3394647,194.576027,237.7127366,226.2898568,240.5468163,252.9776299,256.4375698,334.0648852,368.7477582,439.5423714,504.3234084,543.8219083,
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,396.3922533,450.0532892,520.2061314,609.4873841,675.2416391,774.7616093,889.659872,968.3067818,950.5457406,1077.6787,1208.996662,1359.769397,1709.193718,2252.513857,2759.53995,3221.586396,3288.457395,3631.821552,4343.710272,5753.02733,6200.33627,5359.143246,5151.553993,4472.088239,4483.851955,4693.075589,6504.072932,8228.719635,9689.538858,10662.92425,13773.3657,14782.0389,16105.41873,13362.01835,13465.37783,15561.97275,16236.77168,14872.56589,15534.35989,15859.08603,14787.75606,15359.10844,17019.53541,21495.70741,24919.72877,26510.05808,28481.15047,32707.72223,35580.05416,32331.5185,30736.00228,31975.00792,28985.33333,29882.13579,
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036.397124,3347.839443,3614.877069,4045.725981,4139.646652,4069.880203,4490.626786,5298.589071,7165.681671,8849.319109,10336.10493,12591.2674,16580.14602,18088.38156,14717.4218,14629.64939,17178.51738,17132.24672,18877.33049,
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,202.9372512,207.6979565,223.9425212,205.0028439,232.5035324,233.9281281,242.1335776,242.8708016,247.1520309,253.4235758,270.6637992,203.6459792,165.4997325,125.5064577,134.4004141,145.3357625,141.7729547,125.3846133,120.0275417,124.8389565,121.1257449,112.2372461,119.7906836,136.7856662,162.8146097,195.1811874,244.9955658,327.6025513,382.344903,343.6901516,357.4411931,472.160306,505.0457458,
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,877.9079991,947.6484235,1026.076075,1120.288052,1230.700223,1329.191201,1429.922936,1525.489282,1575.060467,1718.953541,1936.276432,2178.234224,2592.568066,3271.150802,3660.79816,4256.509168,4385.779507,4944.723482,6028.671552,7329.053574,8328.212497,7332.260441,7038.740756,6804.076971,6516.969613,6717.861631,9186.609468,11321.92121,12577.8196,12783.02283,15813.94616,16374.98646,17794.68182,16173.75532,17152.75072,19664.24125,20066.16308,18878.44995,19516.55127,19447.59516,18051.19553,18217.45248,19816.23716,24073.26886,27693.34482,28838.50657,30659.01625,35320.80021,37873.20234,33774.87753,33560.43839,36181.2097,34121.16474,35416.87843,
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.5047055,576.5699588,537.2111482,516.7613943,443.5398388,457.6478697,476.4907453,500.008124,475.7832029,482.7005912,563.6438661,504.8408604,490.5724898,539.5622672,625.6964363,744.1172891,875.8516413,1078.088705,1345.391814,1160.348772,1334.543141,1383.48451,1560.095349,1598.431238,
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2467.476347,2718.207552,3180.005873,4176.272761,5301.542778,6260.191279,6744.696982,7074.35653,7634.482408,9339.177076,11232.27456,10934.56809,10945.27734,10505.83366,10841.56713,11405.93365,14962.25536,18580.65865,22056.70175,23983.84575,28380.54891,25503.21521,22337.48712,17617.03044,20305.58355,26273.4659,25777.6413,24676.49708,25989.4075,26178.79178,24253.25042,24913.24452,26834.02625,32816.16088,37637.74735,38968.20239,41118.57011,48286.07069,53403.29305,47104.31821,46202.41516,50790.72415,47243.73771,49150.5773,
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,285.5597939,287.3471771,291.5558315,296.7886456,310.8880731,317.0722638,316.1762679,333.3105543,334.650807,357.4587473,422.4135104,466.0437579,583.3531542,768.7356808,987.979665,1186.746054,1182.172602,1202.717795,1360.872495,1640.680969,1893.043685,1898.562807,1786.862457,1638.563216,1681.906775,1603.582208,1795.742779,1632.369715,1535.860214,1632.74441,1835.717684,1882.245539,2057.934627,2166.348257,2383.924487,2540.459963,2713.661976,2640.272195,2069.387546,2407.082047,2074.92881,2037.685462,2257.544661,2833.905701,3330.309969,3655.663836,3747.433691,4075.991405,4175.127978,3367.384576,3649.382362,4201.330842,4401.096566,4375.406022,
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1343.082625,1445.151914,1590.196487,1756.804062,1922.697598,2045.442146,2193.06134,2350.344029,2537.313463,2731.540442,2870.15289,3183.568516,3870.705723,4984.711438,5338.969377,6699.614706,6873.254315,7540.679637,9278.141389,11200.47032,12739.33013,11126.68196,10513.6544,10006.29385,9429.102335,9770.269518,13551.81641,16324.33903,17706.51055,17726.00497,21833.89813,21783.24945,23937.87205,22503.90543,23626.08692,27038.51207,27015.74635,24359.85283,25101.83293,24799.80638,22466.17332,22527.94412,24276.04309,29692.33121,33877.71449,34880.5758,36544.59011,41600.82532,45417.49313,41631.27642,40706.07833,43809.65647,40925.21229,42560.41373,
Faeroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24543.59318,24584.70495,22850.44296,24501.95806,26563.75614,30778.7919,34520.88742,35211.55269,39869.98014,45974.69186,48645.38402,44317.30589,,,,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,1320.062471,,,1275.867558,1296.320981,1355.140187,1436.906824,1528.064694,1682.186235,1756.202422,1908.848629,1909.350632,2065.004277,2019.952558,1906.809762,2029.326657,2046.791518,2170.960626,2239.916954,2257.773665,2293.579614,2247.837673,2352.639409,2393.800503,2434.805941,2500.90528,2668.810286,2838.448547,3000.149869,3154.514242,3054.068122,
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,283.6055625,332.7720383,358.8833894,299.5184685,412.2037765,425.7827783,453.6852743,490.9503927,521.1095146,551.1124488,549.5955725,635.4122796,703.4565233,1159.463727,2430.619003,3328.724905,4545.689314,4150.751629,3450.337195,4273.424487,5891.134103,5186.871665,4737.851058,4328.218085,4427.909278,4043.357961,4010.63118,3762.846914,4277.531604,4543.95728,6287.392948,5555.478791,5598.980833,4269.520409,3980.747348,4589.496721,5135.789908,4683.278453,3843.395824,3899.086639,4135.25406,3754.363924,3836.796681,4601.604454,5328.485186,6281.954684,6756.271159,7994.304825,10577.91676,7919.710893,9362.113583,11791.58778,10929.87964,11571.08292,
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1380.306241,1452.544709,1513.651449,1592.614477,1729.399978,1850.954769,1959.62783,2023.627564,1896.386749,2032.34701,2346.186207,2643.028402,3026.410469,3408.717006,3679.876019,4400.381791,4228.881627,4777.68458,6054.390601,7860.25073,10070.28519,9567.440899,9123.523361,8650.78115,8139.176888,8591.459417,10531.64172,12906.42532,15646.03027,15757.09053,18632.90046,19434.6251,20104.89792,18072.89211,19531.98176,21295.89728,22426.94555,24670.97448,26144.87153,26555.07736,26296.44819,25864.39497,28202.85426,32586.6428,38309.83914,39934.90462,42447.83692,48322.67133,45170.53763,37075.53261,38363.44144,40972.02729,41050.77194,41781.14902,
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.640122,1313.894242,757.2824268,550.0153945,517.0870947,569.0181364,670.4611037,774.6802033,805.2726865,628.8656527,691.9977086,733.9704127,779.3845948,922.0297416,1186.873045,1469.974625,1764.870433,2317.988503,2919.690051,2440.961318,2613.756925,3219.605871,3528.731511,3596.90832,
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,182.9728925,189.7067221,195.1135448,210.9622771,230.4244221,266.3113236,269.4523379,216.8364472,202.7575943,233.6467623,257.6473562,273.8179574,232.5357152,263.6810288,301.3605546,285.8228671,275.8705745,312.9897299,353.6967126,381.0213172,411.5000502,379.7797753,351.3017448,341.0695254,358.3779848,354.2016339,437.0675683,376.4432209,375.2094717,368.9848982,402.5769653,438.9487985,414.6978946,375.2314228,333.329913,385.6821309,403.8047447,392.2616694,416.3917395,419.8207134,264.6926988,275.476271,311.6396199,375.9648672,426.2635109,501.8642947,929.9497514,1099.0823,1234.437172,1096.531338,1326.092033,1594.022815,1645.516293,1858.242598,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,368.8963851,380.6660062,430.6956432,422.898307,442.9511833,474.6543586,487.7498131,459.5029109,450.2522038,471.3119615,477.9680401,456.0716669,424.2972939,402.4320435,342.4785195,318.5306699,326.0799482,374.4268445,390.8845623,306.7011791,287.9229857,411.4847069,437.8056827,435.1756629,435.448888,454.0022776,493.4899526,523.1190322,
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,108.314645,112.1554125,96.7313637,103.6440391,116.9194529,121.098443,124.6698378,153.488279,189.5029864,221.0446538,209.1516411,250.2489137,302.6146326,353.9449372,398.8992072,349.7972067,333.3074178,317.0515511,252.9477562,308.3306063,242.1699306,274.3653184,316.3146187,322.4441031,345.8550216,727.0419811,729.0793629,748.8687587,720.1508374,737.5114518,773.9904972,713.0819449,724.8393729,682.8385666,637.1042712,542.6821778,442.5269096,361.1578374,415.8139682,434.495444,441.9196562,522.3399173,612.0285783,553.1065282,566.3481084,521.195244,509.3875908,488.5655946,
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,115.2817839,112.4197002,122.0065984,120.6080525,129.6922501,140.0672311,142.3602184,144.3044885,152.9463449,146.6217559,135.2273436,185.9444129,194.8946477,188.2564533,155.6656317,158.0254468,139.8822065,182.6365201,169.0187533,214.2537077,239.7931909,247.0898171,212.5626052,217.4744787,211.4608088,222.8430936,232.0273706,225.3564831,169.4586332,180.2017231,290.7173198,301.347238,312.4648099,350.1415589,381.8757432,412.7932776,407.4114417,468.6309874,569.646236,532.4613388,534.1475781,679.4932985,576.3898489,563.7527714,
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,35.36772768,41.5345235,48.0181588,240.3186516,250.8803136,256.0417178,233.8545826,230.2140113,228.0174922,227.9552378,238.0178333,309.4918244,377.2929222,437.7810474,453.5702562,471.7313715,,,229.5802636,157.8434039,176.6303304,163.2035817,171.2615142,198.6065569,232.7684147,273.7880912,285.7916883,243.58978,299.9040032,287.0105135,337.0839762,329.1054291,235.8041993,321.0594164,509.3528167,938.5723176,761.8820877,1236.870164,2018.60464,2733.185323,3276.652175,4370.3054,7527.119833,13612.84793,13003.63858,15948.89609,23463.7595,13835.87595,16638.13107,21963.40754,22404.75465,20581.60594,
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,533.6863812,597.287321,630.6139413,701.6204178,784.9543484,888.9219979,981.6523945,1052.120993,1134.356151,1284.212316,1499.902048,1658.423511,1906.684995,2512.049638,2839.186291,3164.870497,3403.056326,3900.714774,4711.956596,5727.003896,5915.409047,5400.120561,5599.821775,5038.401678,4870.471409,4831.473449,5677.377514,6589.108527,7626.064314,7875.631917,9673.451893,10289.41106,11249.28084,10435.26494,11089.8955,12918.7949,13685.33378,13298.45652,13375.20242,13140.09015,11960.67291,12418.66278,13903.67342,18292.0201,21677.36172,22326.4864,24556.67601,28546.82694,31701.65533,29483.73377,26861.4598,25963.99639,22494.41293,21965.92677,
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,591.2406586,758.3714714,884.2037849,939.4500622,970.3437741,1022.97352,1054.49109,1118.447766,1283.304562,1438.011589,1682.712256,1881.783446,2199.488628,2295.976222,2504.487752,2581.401533,2545.820582,2633.499725,2755.990259,2923.249401,3015.483168,3364.344325,3742.366506,5117.539472,5109.958625,5292.28412,5773.411843,5836.233812,6754.381055,6766.421212,7324.190327,7947.291251,7395.087995,7365.666529,7410.478833,7583.043088,7890.513319,
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1498.276493,1876.504224,2196.714337,2860.280688,3432.705941,4257.912574,4844.656251,5713.963017,7235.516837,8480.761995,9483.102968,8544.098311,7813.651595,7988.178239,7198.70804,7760.834508,11271.33304,14554.35208,16397.95019,16813.74145,18326.92852,18315.31561,18768.8265,16797.35739,18124.10076,21665.83081,21422.46222,19145.61441,20496.5798,20170.32276,19004.00345,19275.43281,20652.84127,25129.07655,28903.93583,29903.28404,30620.21553,37516.75092,30883.03497,22507.88872,,,,,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,252.0385603,253.1447136,261.7440955,281.3581927,281.770219,281.1256123,285.8878531,290.9211647,313.8418113,325.4256459,351.5758872,356.651209,367.4041328,437.1768654,523.8131451,588.5973067,687.2243969,841.8900094,910.2748461,1010.30669,1125.351574,1199.400194,1184.740359,1199.733379,1224.905303,1227.500878,891.8547108,853.6377957,923.4547926,968.0584801,860.4997156,1033.794652,1121.114312,1195.896462,1330.74062,1468.061094,1544.998768,1702.323143,1814.003272,1674.029895,1721.72898,1629.309766,1765.85072,1816.949788,1937.715706,2146.180086,2326.298373,2561.440922,2867.499092,2697.382767,2882.386026,3240.375913,3340.782301,3477.890061,
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,303.796991,322.6688836,329.4930578,289.3000678,312.2417184,332.8987343,347.5905254,370.187025,331.505185,351.941679,371.5233846,386.4376219,387.8006747,414.9062457,583.2847696,660.7115014,601.7152141,589.9686446,658.8560581,684.5994801,776.3921192,735.3165642,624.6792363,639.2235959,576.9089757,603.2676422,677.2631425,479.9701129,564.485422,521.4013787,546.9775769,465.5433397,509.3738705,610.8631098,745.1720316,853.7234609,965.1659774,1020.541952,972.8886799,937.5328711,957.2809758,931.2846249,962.4740209,984.4977824,1038.285476,1084.179401,1905.555188,2258.981009,2478.408487,2593.37062,2873.952008,3257.884864,3584.693489,3739.469995,
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1257.560079,1311.844875,1398.264246,1485.855936,1602.677218,1719.922683,1867.061071,1982.937118,2129.606643,2313.628459,2517.993788,2767.774668,3179.962614,3812.522287,4260.920214,4715.022054,5094.995792,5721.63151,6793.201923,7789.10596,8629.525172,8687.877601,8541.318086,8754.357571,9066.58309,9462.93555,11401.78129,13105.37008,14651.93148,15234.87377,16963.75046,17770.83272,18935.03696,18947.40076,20125.91391,22039.70242,22089.14832,21638.85116,21466.77642,22359.1834,22749.15303,22447.91262,23287.36305,26013.09049,28877.27825,30456.43877,32113.09217,35056.33029,37191.02472,34387.96472,36033.62373,38839.40711,38818.3734,39108.39103,
