Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Georgia,GEO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.02851477,45.98123366,56.98132274,48.66448568,36.69204506,44.73347142,53.74276575,64.09134228,74.19185223,96.84474103,123.1781315,146.2361575,187.7194788,260.7800943,249.3916064,266.5583714,309.6051237,333.3475465,,
Ghana,GHA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44292284,20.59829683,20.87657581,21.7267316,21.23862589,12.7240627,15.35282885,14.81269545,18.23142638,26.15707312,35.2229051,47.54579304,66.0904851,68.97737556,56.09948368,70.46259182,83.18952027,83.04429204,,
Guinea,GIN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11958388,26.79072201,25.33874199,24.01279649,22.63600271,19.33416958,18.71162351,19.7404304,18.32533849,20.36980383,16.32215493,16.41325188,25.77963218,26.26237161,27.55073382,26.99390746,27.22363326,32.0117921,,
"Gambia, The",GMB,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.38063631,33.32642569,29.84913737,31.54015846,29.77041214,28.54722711,24.73927002,16.59894579,15.23740005,18.09602636,19.76228809,20.83554698,21.3651252,25.21691767,24.7353221,26.64964786,24.21799878,25.67869047,,
Guinea-Bissau,GNB,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18992223,19.9751901,15.75700532,11.9668234,10.37188858,16.20949278,15.09660622,17.37548535,19.75786776,19.95090109,23.59321868,23.97764153,28.51787696,34.2202573,36.02677815,37.64854926,35.40871654,29.75847615,,
Equatorial Guinea,GNQ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86597603,26.56205506,44.02844592,49.11230116,43.09305244,56.5247652,50.07864778,71.20680672,101.277553,190.9302763,219.5614468,287.235252,380.010582,792.4367372,861.4972326,756.6917859,1051.137812,1138.237845,,
Greece,GRC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.860369,1116.299212,1067.111292,1057.18184,1115.833338,918.365892,1055.278552,1222.672132,1579.261866,1808.754679,2092.940909,2293.327551,2682.144684,3084.808653,2861.105768,2442.042183,2304.025525,2044.286019,,
Grenada,GRD,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3581786,203.2425779,218.7584242,247.116376,291.2818378,339.0200967,391.8834888,353.1791635,358.9178,341.6314589,412.1329124,435.3982683,447.7080478,473.560117,461.6573647,438.1107135,481.2685817,477.6723748,,
Greenland,GRL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90482811,55.84732373,64.13707383,75.08138468,82.42023414,96.3062326,105.0287584,110.1682264,115.7981641,124.1363114,138.4407152,170.8863439,184.4410781,199.1236612,190.3935796,197.5499295,215.0111037,225.7658217,,
Guam,GUM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25380752,47.74525535,52.50761713,51.27623266,43.87779787,55.97652275,54.24618642,55.77641636,54.72876399,55.49045357,58.00281848,78.90320561,88.6236952,164.6209024,165.0604497,188.2953518,221.4414034,235.1044996,,
High income,HIC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.840992,2095.493117,2059.241307,2094.421289,2203.373323,2252.792563,2334.215601,2521.53823,2866.508952,3153.96273,3346.992138,3528.691395,3839.413269,4128.846117,4177.24959,4325.121819,4580.647832,4635.412103,,
"Hong Kong SAR, China",HKG,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.80485572,35.37746003,39.35412278,49.56572802,55.18552406,76.37551145,82.68090523,88.12327367,103.0360387,103.4868793,108.7359869,118.4055653,135.9389604,159.2731444,172.643982,175.6398761,187.1581248,195.0737478,,
Heavily indebted poor countries (HIPC),HPC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33029329,16.14248624,16.22834922,16.92862874,17.22850998,16.46830152,15.96637655,16.35052783,18.69040618,21.34408907,24.14522601,28.71786676,34.4606545,41.18229041,41.40978054,43.79702175,46.68130726,48.45095978,,
Croatia,HRV,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3719068,369.1260043,301.8071096,372.1750565,371.989493,377.0591131,375.7124859,374.7033533,495.3815058,613.9434052,704.869607,789.8424909,1008.133122,1224.041833,1095.203048,1050.689577,991.8199643,908.3130457,,
Haiti,HTI,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71312669,23.97871432,24.71452825,27.1748683,27.4007128,25.88008136,22.65432939,19.83353249,16.70662739,22.49833196,19.7709935,29.62457141,34.00913055,36.3918578,42.79900157,44.93182235,62.49043228,52.54618182,,
Hungary,HUN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.9861799,315.0101792,308.4983138,334.7364856,344.6245106,325.686704,374.2641832,495.3352387,705.8013159,828.0805463,922.7338488,922.2748625,1037.558919,1145.756705,976.6808258,1026.02686,1095.59514,986.7885998,,
Indonesia,IDN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34582267,23.04707373,20.84132333,9.777236639,15.5013703,15.45551938,16.90277493,20.34778224,27.26842033,27.48043836,35.52433954,46.5123215,57.98078704,61.11902839,64.19561319,85.98546452,99.37471694,107.7462063,,
Isle of Man,IMN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87865608,16.01127699,18.54069445,18.60501387,18.42731863,19.78805394,21.15840078,21.29213483,23.91813938,29.02083138,31.57466604,33.38470489,40.39840802,43.29025768,44.23592117,52.17973479,61.78110594,61.35892815,,
Not classified,INX,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.930411,1330.334022,1404.307794,1467.787108,1567.816218,1572.374192,1848.395895,2220.517672,2918.225894,3486.613675,3733.80616,3981.524864,4733.25777,5393.250731,5040.390955,4319.638007,4305.689252,3708.498629,,
"Iran, Islamic Rep.",IRN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14677324,86.10193265,109.9242576,134.0692952,177.6892197,231.0040528,293.5251213,101.8153768,96.64595998,116.7508274,156.1094207,174.3561733,219.9136421,312.7916034,357.1794163,416.0223044,482.608374,490.1810239,,
Iraq,IRQ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.338694764,6.7033256,7.155747298,6.759928088,7.119319761,8.250427307,9.496287877,16.22631152,55.2072836,54.79265634,58.4343646,95.49440581,142.1863734,143.1587981,141.3005641,160.0477061,226.3740117,,
Iceland,ISL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.993672,2233.769438,2227.148906,2710.925757,3052.46964,2960.842965,2611.928299,3155.554381,4019.716192,4566.888723,5329.446369,5205.200618,6181.729042,4959.461084,3696.132988,3730.433901,4050.667521,3872.179765,,
Israel,ISR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.80528,1383.208791,1436.831659,1395.091997,1320.796808,1454.014259,1498.980947,1334.235616,1363.603234,1409.735156,1479.865033,1524.32647,1729.878511,2075.986909,1972.762818,2164.555852,2373.271849,2288.627287,,
Italy,ITA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.222252,1594.047345,1566.368406,1612.232974,1607.426891,1527.220461,1590.391377,1760.903041,2157.440744,2548.756479,2671.579585,2818.181183,3058.289268,3441.079594,3306.27045,3204.589115,3339.131885,3032.487731,,
Jamaica,JAM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.60266719,122.9959923,177.7997701,174.9683769,161.6982294,189.4151138,178.2788247,179.665642,162.3844267,183.3605431,170.4779675,186.7371206,230.1897602,272.4672457,229.3060517,254.9820275,272.7030926,318.477243,,
Jordan,JOR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.9207879,138.6364583,142.7334736,158.9916736,162.2714838,171.3387048,183.8197093,189.2538202,187.3147485,202.8692975,213.4160521,224.2337226,252.4753922,326.2351151,367.7455649,360.5261051,386.18515,387.8549521,,
Japan,JPN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891.413366,2600.126773,2361.916497,2221.306368,2603.802091,2834.20968,2554.190001,2455.17272,2693.02042,2914.013805,2928.004013,2794.092856,2801.246184,3258.802592,3746.153656,4115.430224,4640.677815,4751.608434,,
Kazakhstan,KAZ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.41558554,59.6109048,68.65369773,71.97224325,50.29347432,52.2109062,52.812592,60.90088001,77.26594155,114.4286553,154.3176712,209.6881692,232.9290904,331.7081456,327.8900417,397.6762654,457.8998044,521.0545107,,
Kenya,KEN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03766244,17.72879596,18.65853883,21.31784195,17.75757241,19.01733512,18.68387272,18.08129196,19.55032759,19.82076273,22.84812704,27.63211061,31.89310106,32.92279173,35.50039895,34.50403029,35.01197131,44.58190808,,
Kyrgyz Republic,KGZ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.39712823,22.32196711,19.51760878,19.98408479,13.61265434,12.93295436,14.6524986,17.43961627,20.82059446,24.56211064,28.40779777,37.55908651,50.9058054,60.0408296,60.52670625,59.83556788,70.88207357,84.31169183,,
Cambodia,KHM,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.62969978,29.88261387,24.03610306,18.57831601,18.12175745,18.94216712,19.92492926,21.57114468,26.38652283,28.71208371,32.72238021,28.78783939,28.0751405,40.54435012,46.03717826,45.54847307,48.83557713,51.31969093,,
Kiribati,KIR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.10105167,80.87065031,82.44982429,58.87665466,76.75606474,65.19156888,66.67638804,75.72020082,102.6828044,119.3703611,117.9885788,124.3656722,160.1868178,183.3485972,143.1806738,162.3612686,181.359073,186.7937254,,
St. Kitts and Nevis,KNA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0114591,306.4368817,318.9792663,327.9016796,362.6234156,392.4104166,377.5036668,373.5271602,358.7962963,362.6447596,388.8361296,516.8978694,550.7131537,603.4913802,685.8476563,739.0879055,820.2781519,824.7039478,,
"Korea, Rep.",KOR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8912686,493.0765695,456.322847,311.4450552,423.2749286,490.8264597,527.6331929,580.7227877,694.6188269,783.8090555,987.6314375,1200.614386,1378.720657,1253.187569,1204.370363,1497.58547,1652.473485,1702.581558,,
Kosovo,,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.7478595,688.417577,685.3887859,668.4552156,605.2468383,494.4553458,633.7945762,661.2187831,728.0018964,743.1588908,833.8494238,943.1560499,953.5379553,1049.382691,1462.902539,1116.456835,1348.662319,1428.062487,,
Latin America & Caribbean (developing only),LAC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.331267,251.6857435,273.3443686,270.477509,248.0799633,265.1687503,260.3610749,220.2176285,228.147016,260.6691588,330.4558919,390.1296238,469.2482498,541.8368741,539.973278,653.1919744,709.8081772,713.4659241,,
Lao PDR,LAO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.01179659,17.29898624,21.64878823,15.78886317,10.21581682,10.67916275,13.09676136,12.81221589,17.67371254,19.03047058,20.3551994,25.00811746,29.1949117,36.30843204,33.60275249,29.38286512,35.48689043,40.22341425,,
Lebanon,LBN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.3507636,644.4864822,661.6792713,634.151847,599.3164813,579.0298541,571.4200122,545.5642261,497.841953,457.6119333,419.73911,442.8456974,480.160222,529.3398442,604.252853,619.5350604,645.9235227,674.6843831,,
Liberia,LBR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328523948,9.728514834,10.81765465,11.00431416,9.471528853,4.501223618,12.86753182,13.32027029,18.42380318,21.47500632,27.36872282,43.49871326,42.68803243,59.07303977,65.47153478,,
Libya,LBY,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1976016,215.5298969,231.7338515,231.3093379,238.9508448,252.3119526,261.2654834,184.6092145,193.813674,204.5480594,213.1191672,237.1701304,275.6631283,318.2745862,348.6620045,388.791449,211.0456233,578.4464828,,
St. Lucia,LCA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0672956,208.7257043,198.625805,220.7447198,247.1994636,272.0909385,278.3260518,289.0856852,299.0186992,330.1157148,347.5170849,393.0850937,451.5434965,502.7500242,536.70321,525.4596698,512.7162927,555.9657748,,
Latin America & Caribbean (all income levels),LCN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.3535604,259.5642323,280.3127743,278.277132,256.2703576,272.7843037,266.5578036,226.0430647,233.5365905,267.230035,337.5613908,398.0253888,477.2357282,550.2578685,549.5999538,663.2735971,722.8634929,729.3283674,,
Least developed countries: UN classification,LDC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90339429,11.76912719,11.55972349,11.49248036,11.83820197,12.0728211,12.23514086,12.72389042,14.71945373,17.15568908,19.25526908,23.47856342,27.52968582,34.63780364,35.85299037,37.20489687,40.4785859,41.59034527,,
Low income,LIC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82542551,10.72156696,10.22793214,10.46259455,10.88253023,11.03585346,10.6709054,11.07164713,12.33250136,13.80671771,15.42714392,17.65435562,20.41363841,23.78210512,25.9944727,27.60571357,29.75459252,30.98374141,,
Liechtenstein,LIE,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48774505,26.09399861,27.20078946,31.34120346,30.36502175,32.39991519,31.2083635,34.23005764,37.9663983,44.33510534,49.22282417,56.65819613,58.76627572,67.97538601,68.24001678,81.95917211,92.80516195,88.63162538,,
Lower middle income,LMC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02156128,25.26415019,27.02756454,26.05860577,23.75251464,24.52124097,25.34363709,26.24570949,30.43857014,35.04757963,40.17140161,46.06560279,56.26348461,62.73892559,62.29271857,71.77212505,82.06925858,86.24094979,,
Low & middle income,LMY,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.51370779,55.43380914,60.03023805,60.36641485,58.81294262,62.89243228,64.0306493,60.14734499,67.54977688,78.67426482,93.56301985,107.7284961,130.2553136,155.6481409,163.0686079,189.3062567,215.7805541,229.9967858,,
Lesotho,LSO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55534448,34.38239356,32.06404127,30.81295629,29.45192144,28.73062554,28.41919137,24.06314117,36.3894347,44.95471431,44.73439787,52.39307337,69.16520007,73.18055255,84.29594102,118.1271296,145.8537934,137.8238543,,
Lithuania,LTU,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68036152,130.6363838,162.5783173,192.7140563,193.093468,212.2446064,219.7454974,262.5018237,351.0919503,374.1377287,445.9935926,552.0260722,724.9464863,934.406832,835.7187761,782.0235752,887.2789024,859.1763034,,
Luxembourg,LUX,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.052327,2825.936837,2484.665225,2598.582945,2888.645555,3495.161714,3405.29483,4201.72018,4984.415735,6145.318095,6484.836943,7028.540861,7326.390191,8305.137791,8126.842462,7592.016473,7751.334512,7452.08638,,
Latvia,LVA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3385002,140.7090756,160.0927278,175.7532848,196.1999942,196.7476235,215.2411141,248.1009776,294.9614114,386.7868702,441.619388,590.1328513,882.9058794,978.7713052,784.0887534,742.3854059,826.3055267,792.4982922,,
"Macao SAR, China",MAC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04377624,51.72104502,49.4665433,55.22650633,55.80724788,53.9079778,57.69672483,73.19686876,88.43678528,99.48296558,99.93988465,113.0309799,134.3006681,155.5053149,164.7028592,168.0696917,195.1402108,190.2900052,,
Monaco,MCO,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093.240138,2991.42728,2863.96402,2888.713675,3075.282007,2685.07621,2717.729714,2984.83618,4215.979807,4884.562845,4959.767551,5114.975003,5671.133972,6622.707864,6458.365899,6431.141287,7179.852607,6708.343069,,
Moldova,MDA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02743236,40.14913409,42.22950815,35.72680964,18.90233611,23.52063202,28.97753567,36.95389282,45.61052553,61.10920267,75.97250142,100.8741843,133.7728102,193.4219437,190.4326774,190.424715,223.7587366,238.9050595,,
Madagascar,MDG,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.762931548,12.95006277,11.7170726,11.37814339,10.95380186,12.33381119,14.07659881,13.57488586,15.37728834,11.95176676,13.48729645,14.56570763,19.00254303,20.43576169,18.86382618,18.591861,18.64657989,18.22803191,,
Maldives,MDV,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97412297,114.4123001,126.6232055,131.761454,144.6539863,161.7306389,153.3681418,152.0748129,199.3290661,217.2735548,234.8633141,287.0061173,314.7405431,475.4462863,474.6330635,379.2109278,525.2427294,557.9984356,,
Middle East & North Africa (all income levels),MEA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8534293,119.1519147,129.6658188,135.2047509,150.0778812,170.2457202,187.2606234,143.9553408,147.7537429,163.0934095,183.3711988,204.4211616,237.8653054,289.5603277,309.868096,333.6614982,371.9451445,399.5365427,,
Mexico,MEX,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2120825,184.1060643,224.7720762,236.9586617,278.3587691,328.4828894,372.8344109,396.4915923,397.4513729,440.5838884,478.4372657,515.0293096,564.8846521,598.3377996,525.7222678,603.3524236,608.776126,618.2605546,,
Marshall Islands,MHL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6553361,411.9115187,407.6602616,384.7583789,374.4740505,465.6337446,411.9751972,418.016023,411.1182441,448.8346353,461.9009877,547.3553711,587.3938552,569.1158513,551.1497501,542.3845758,566.5213222,589.5161874,,
Middle income,MIC,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.75248419,61.21654784,66.53286765,66.97586405,65.22474,69.89905613,71.31688965,67.17026223,75.54080346,88.16668447,105.1221701,121.1971291,146.856164,175.7506667,184.1862721,214.4864589,245.0669297,261.681743,,
"Macedonia, FYR",MKD,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1289237,201.599508,176.8781723,184.9425427,158.9488924,152.9152909,140.9923965,170.02334,212.2264353,230.4276902,231.3481588,245.6722059,272.0796526,325.134647,306.3081833,309.421138,343.6297412,327.271467,,
Mali,MLI,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75301088,23.62036879,19.9837927,18.64750659,17.81338499,16.28596993,18.26314259,18.51172242,23.51660372,27.03552175,29.13589299,32.58821585,39.20982692,44.81993769,45.28000723,46.18967038,50.90900474,42.14101258,,
Malta,MLT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.4111004,638.7819299,635.4988657,663.1745308,657.066498,642.754225,674.7646909,838.7385799,1074.041509,1247.318838,1393.860423,1445.286953,1579.663061,1596.22028,1668.674215,1706.794466,1900.149167,1834.683282,,
Myanmar,MMR,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378731885,2.351001008,1.798486481,1.867934738,2.40722882,3.143107585,2.432177126,2.785577691,3.679064893,4.544717551,4.722479721,5.344694479,6.918939442,9.799315742,13.15271626,15.18997375,18.99220645,19.79217314,,
Middle East & North Africa (developing only),MNA,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.88167101,68.22589306,77.01868676,85.31200805,97.2312487,112.0795509,127.6821907,81.40428772,80.24192703,92.84511743,104.8598879,116.6288736,142.1045207,184.5762124,201.2019107,219.1878772,245.4684009,269.2344511,,
Montenegro,MNE,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4866677,103.3589976,102.7368962,104.8577875,102.3059899,120.9177258,160.203847,180.0564873,254.2681528,292.8253132,319.0522154,360.8787362,413.8054434,465.5248022,424.1239257,475.9540908,521.9195199,493.1317404,,
Mongolia,MNG,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90699857,20.60837005,18.43437329,19.27557769,17.96992553,22.09869943,24.18925746,27.51860756,47.66289743,55.82517717,59.79055544,71.59599344,92.79064106,135.7432109,110.5447983,143.2100831,189.9356896,231.9430334,,
Northern Mariana Islands,MNP,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.598524652,8.432459673,10.43124374,11.26734887,13.47117349,14.53146081,12.24046979,14.02345825,15.00885073,16.48375977,21.50368288,21.40804579,21.60770004,23.88768844,24.65595681,22.132912,32.50308749,37.17453264,,
Mauritania,MRT,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.91450082,22.85983813,22.55433585,23.34234641,27.02844356,23.69285201,19.09696718,23.72997447,23.26058755,27.77860074,28.70021123,29.61779027,37.28443314,45.51318259,46.19631692,58.09649853,50.90516916,51.69515337,,
Mauritius,MUS,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5567232,136.4101546,127.81193,127.6935887,127.155068,146.3178421,147.0433708,168.4327364,187.9458315,226.7716141,238.6772406,268.5185035,316.38734,362.3596539,357.3389696,427.3895485,450.3518778,444.3591342,,
Malawi,MWI,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.073776105,10.36163823,13.17980232,9.005095431,10.50750662,9.35746364,7.509624821,10.78326158,12.57487951,16.32452432,17.48246301,21.06236576,17.73592477,25.3621033,28.72823976,30.41640595,30.15302494,24.54853352,,
